date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice,year,Farmers_BDT,Agricultural_Laborers_BDT,Small_Traders_BDT,Skilled_Workers_BDT,Unskilled_Workers_BDT,Transport_Workers_BDT
2009-10-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,20.33,0.2958,2009,9500,6600,9400,12300,7460,9540
2009-10-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,22,0.32,2009,9500,6600,9400,12300,7460,9540
2009-10-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,oil and fats,Oil (palm),L,actual,Retail,BDT,60.67,0.8824,2009,9500,6600,9400,12300,7460,9540
2009-10-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,2043,29.7164,2009,9500,6600,9400,12300,7460,9540
2009-10-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",KG,actual,Retail,BDT,22.65,0.3295,2009,9500,6600,9400,12300,7460,9540
2009-10-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Rice (medium grain),100 KG,actual,Wholesale,BDT,2422.73,35.2397,2009,9500,6600,9400,12300,7460,9540
2009-10-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Rice (medium grain),KG,actual,Retail,BDT,26,0.3782,2009,9500,6600,9400,12300,7460,9540
2009-10-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1622.55,23.6007,2009,9500,6600,9400,12300,7460,9540
2009-10-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,KG,actual,Retail,BDT,18.59,0.2704,2009,9500,6600,9400,12300,7460,9540
2009-10-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,100 KG,actual,Wholesale,BDT,1649.38,23.991,2009,9500,6600,9400,12300,7460,9540
2009-10-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,19.29,0.2806,2009,9500,6600,9400,12300,7460,9540
2009-10-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,22.3,0.3244,2009,9500,6600,9400,12300,7460,9540
2009-10-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,oil and fats,Oil (palm),L,actual,Retail,BDT,61.43,0.8935,2009,9500,6600,9400,12300,7460,9540
2009-10-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,96,1.3964,2009,9500,6600,9400,12300,7460,9540
2009-10-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,93.67,1.3624,2009,9500,6600,9400,12300,7460,9540
